id,category,transcript_type,audio,transcript,text
30_2026-06-22_5m09s,02_kontrol_edilecek,human_checked,data\02_kontrol_edilecek\30_2026-06-22_5m09s\audio.wav,data\02_kontrol_edilecek\30_2026-06-22_5m09s\transcript.txt,"Merhaba Veribase ilaç şirketinden arıyorum ben Elif, size isminizle hitap edebilmem için isminizi öğrenebilir miyim?
Mahmut.
Memnun oldum Mahmut Bey. Şu an Demo Nexora damla, Demodernik sakıran ve Demoflorik loşer için harika bir kampanyamız var, değerlendirmek ister misiniz? Hangi ürünle ilgili bilgi almak istersiniz?
Pardon.
Rica ederim, nasıl yardımcı olabilirim?
Demo O'ry'yi şurup buldum, sepete ekli ama .
Kaç kutu istersiniz?
kutu kardeşim.
kampanyaları söyle.
10 kutu Demo O'ry şurup sepete eklendi Mahmut Bey. Kampanyalarımızdan bazıları şöyle: Demo Alvira, Nexora, Terviks, Luvexa, Probexa, Melvora, D3 Nexora 1000 IU, D3 Nexora 400 IU, D3K2V orada beş alana bir bedava kampanyası var. Ayrıca Demo O'ry şurupta 7 alana bir bedava, Demolion Pro ve Demobiotex'oda 5 alana iki bedava kampanyası var. Başka bir şeye bakalım mı?
10 kutu O'ry şurup sepete eklendi Mahmut Bey. Kampanyalarımızla ilgili bilgi almak ister misiniz? Yoksa başka ile tekleyelim mi?
On kutu ekledim, ben vermedim ki.
Haklısınız Mahmut Bey. Yanlışlık olmuş olabilir. Kaç kutu eklememi istersiniz?
Anladım. O'ry'yi sepetten çıkarıyorum. Başka bir şeye bakalım mı?
O'ry sepetten çıkarıldı Mahmut Bey. Başka bir isteğiniz var mı? Size özel bir kampanya veya ürün önerebilirim ya da başka bir ilaç arayabiliriz? Nasıl istersiniz?"
01_2026-06-04_0m22s,kayitlar,draft_or_human_corrected,data\kayitlar\01_2026-06-04_0m22s\audio.wav,data\kayitlar\01_2026-06-04_0m22s\transcript.txt,"Alo.
Merhaba Veribase İlaç Şirketi'nden arıyorum. Ben Elif. Size isminizle hitap edebilmem için isminizi öğrenebilir miyim? Memnun oldum Yakup Bey. Şu an Demo Melvora 3 miligram tablet, Demo Nexora damla ve Demonik Sakrem için harika bir kampanyamız var. Değerlendir"
02_2026-07-01_0m22s,kayitlar,draft_or_human_corrected,data\kayitlar\02_2026-07-01_0m22s\audio.wav,data\kayitlar\02_2026-07-01_0m22s\transcript.txt,"Alo.
Merhaba Veribase İlaç şirketinden arıyorum. İsmim Elif. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait miydiniz?"
03_2026-06-30_0m22s,kayitlar,draft_or_human_corrected,data\kayitlar\03_2026-06-30_0m22s\audio.wav,data\kayitlar\03_2026-06-30_0m22s\transcript.txt,"Merhaba, Veribase İlaç şirketinden arıyorum. İsmim Elif. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait miydiniz?"
04_2026-06-26_0m26s,kayitlar,draft_or_human_corrected,data\kayitlar\04_2026-06-26_0m26s\audio.wav,data\kayitlar\04_2026-06-26_0m26s\transcript.txt,"Alo.
Merhaba, Veribase İlaç şirketinden arıyorum, ismim Elif. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait miydiniz?
Müsait değilim.
Anladım."
05_2026-06-26_0m33s,kayitlar,draft_or_human_corrected,data\kayitlar\05_2026-06-26_0m33s\audio.wav,data\kayitlar\05_2026-06-26_0m33s\transcript.txt,"Alo.
Merhaba, Veribase İlaç Şirketi'nden arıyorum. İsmim Elif. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait miydiniz?
Müsait değilim.
Anladım. Ne zaman tekrar aramamı istersiniz?
Hiçbir zaman.
Peki, iyi günler dilerim. Hoşça kal."
06_2026-07-01_0m41s,kayitlar,draft_or_human_corrected,data\kayitlar\06_2026-07-01_0m41s\audio.wav,data\kayitlar\06_2026-07-01_0m41s\transcript.txt,"Merhaba, Veribase ilaç şirketinden arıyorum. İsmim Elif. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait miydiniz?
Yok ya, müsait değilim.
Anladım, peki ne zaman isterseniz aramamızı?
Yok arama.
Aramayın beni."
07_2026-05-25_0m42s,kayitlar,draft_or_human_corrected,data\kayitlar\07_2026-05-25_0m42s\audio.wav,data\kayitlar\07_2026-05-25_0m42s\transcript.txt,"Merhaba Veribase İlaç şirketinden arıyorum. Ben Elif. Size isminizle hitap edebilmem için isminizi öğrenebilir miyim?
Tabii. Orada mısın?
Alo 1 2 3
Ses deneme 7 5 6
Alo"
08_2026-06-23_0m44s,kayitlar,draft_or_human_corrected,data\kayitlar\08_2026-06-23_0m44s\audio.wav,data\kayitlar\08_2026-06-23_0m44s\transcript.txt,"Alo.
Merhaba Veribase İlaç şirketinden arıyorum. Ben Elif. Size isminizle hitap edebilmem için isminizi öğrenebilir miyim?
Yok, ismimi söylemeyeceğim.
Anladım. Peki nasıl yardımcı olabilirim?
Neden beni aradın?
Veribase İlaç şirketinden arıyorum. Yeni kampanyalarımız hakkında bilgi vermek için. Size özel bir teklifimiz de olabilir. Neyle ilgili yardımcı olabilirim?
görüşmeyi sonlandırabilirsin."
09_2026-06-30_0m45s,kayitlar,draft_or_human_corrected,data\kayitlar\09_2026-06-30_0m45s\audio.wav,data\kayitlar\09_2026-06-30_0m45s\transcript.txt,"Merhaba, Veribase ilaç şirketinden arıyorum. İsmim Elif. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait miydiniz?"
10_2026-05-25_0m47s,kayitlar,draft_or_human_corrected,data\kayitlar\10_2026-05-25_0m47s\audio.wav,data\kayitlar\10_2026-05-25_0m47s\transcript.txt,"Merhaba Veribase İlaç şirketinden arıyorum. Ben Elif. Size isminiz ile hitap edebilmem için isminizi öğrenebilir miyim?
Ben Saadet  Teksoy.
Alo.
Ses  3 4 5 6  7 8 9 10."
11_2026-06-26_0m57s,kayitlar,draft_or_human_corrected,data\kayitlar\11_2026-06-26_0m57s\audio.wav,data\kayitlar\11_2026-06-26_0m57s\transcript.txt,"Alo.
Merhaba Veribase ilaç şirketinden arıyorum. İsmim Elif. Demomix tabletler için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait miydiniz?
Evet.
Şu an Demomix 10 miligram ve 30 miligram tabletlerde kampanyamız mevcut. Değerlendirmek ister misiniz?
Evet.
Evet, isterim.
Hangisiyle ilgili bilgi alacaktınız?
Görüşmek üzere.
Rica ederim, ilgilendiğiniz için."
12_2026-06-26_0m59s,kayitlar,draft_or_human_corrected,data\kayitlar\12_2026-06-26_0m59s\audio.wav,data\kayitlar\12_2026-06-26_0m59s\transcript.txt,"Merhaba Veribase İlaç şirketinden arıyorum. İsmim Elif. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait misiniz?
Evet müsaitim.
Harika. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız var. Değerlendirmek ister misiniz?
Olur.
Olur, isterim.
Alo?
Burada mısın?"
13_2026-07-02_1m06s,kayitlar,draft_or_human_corrected,data\kayitlar\13_2026-07-02_1m06s\audio.wav,data\kayitlar\13_2026-07-02_1m06s\transcript.txt,"Alo.
Merhaba, ziyaret girişinizi diliyorum.
Merhaba.
Evet, diliyorum.
Fatih Sultan Mehmet Hastanesi'nde doktor Ahmet'i gördüm.
Hı hı. Hangi ürünü konuştunuz?
Eee Demamix ürününü anlattım.
Peki doktorun tepkisi nasıldı?
Doktor, güzel bir tepki verdi. Ürünü beğendi.
Harika. Sonrasında bir aksiyon planı çıkardınız mı?
Haftaya tekrar ziyaret edeceğim.
Anladım. Başka bir not var mı?
Başka bir not yok.
Tamamdır. Doktor Ahmet ile ilgili notları kaydettim. Teşekkürler. İyi çalışmalar.
iyi Çalışmalar."
14_2026-07-02_1m10s,kayitlar,draft_or_human_corrected,data\kayitlar\14_2026-07-02_1m10s\audio.wav,data\kayitlar\14_2026-07-02_1m10s\transcript.txt,"Merhaba, ziyaret girişinizi dinliyorum.
Merhabalar, kolay gelsin.
Teşekkürler. Size de kolay gelsin. Nasıl yardımcı olabilirim?
Bugün, eee, Murat Gül'e ziyaret ettim.
Harika, not alıyorum. Hangi kurumdaydı bu görüşme?
Bağcılar Devlet Hastanesi'nde.
Anladım. Bağcılar Devlet Hastanesi. Hangi ürünler tanıtıldı?
Porol ve Macedik ürünlerini tanıttım.
Tamamdır. Görüşmede konuşulan ana konular nelerdi? Doktorun geri bildirimi ne oldu?
Gayet olumlu, olumluydu. Önümüzdeki hafta tekrardan görüşeceğiz.
Harika, olumlu bir görüşme olmuş. Ekleyeceğiniz başka bir şey var mı?
Teşekkür ederim.
Ben teşekkür ederim. Görüşme detaylarını kaydettim. İyi çalışmalar dilerim.
kolay gelsin.
Size de hoşça kalın."
15_2026-07-02_1m10s,kayitlar,draft_or_human_corrected,data\kayitlar\15_2026-07-02_1m10s\audio.wav,data\kayitlar\15_2026-07-02_1m10s\transcript.txt,"Merhaba ziyaret girişinizi dinliyorum.
Merhabalar, kolay gelsin.
Sağ olun teşekkürler. Kimi ziyaret etmiştiniz?
ziyaret ettim bugün.
Anladım. Hangi kurumdaydı bu görüşme?
Bağcılar Devlet Hastanesinde.
Okey, tanıtılan ürün neydi?
Parol ve Majezik tanıttım.
Hı hı. Görüşmede özellikle hangi konular konuşuldu?
Gayet iyiydi görüşmemiz, güzel geçti. Önümüzdeki hafta tekrardan görüşeceğiz.
Anladım. Tekrar görüşülecek. Doktor beyin geri bildirimi nasıldı? Memnun kaldı mı?
Gayet iyiydi.
Harika. Başka eklemek istediğiniz bir şey var mı?
Teşekkür ederim.
Ben teşekkür ederim, iyi çalışmalar.
Kolay gelsin.
Size de."
16_2026-06-11_1m17s,kayitlar,draft_or_human_corrected,data\kayitlar\16_2026-06-11_1m17s\audio.wav,data\kayitlar\16_2026-06-11_1m17s\transcript.txt,"[konuşmacı 1]: Merhaba, Veribase İlaç Şirketi'nden arıyorum. Ben Elif. Size isminiz ile hitap edebilmem için isminizi öğrenebilir miyim?
[konuşmacı 2]: Mahmut.
[konuşmacı 2]: Mahmut.
[konuşmacı 2]: Halo
[konuşmacı 1]: Memnun oldum Halil Bey. Şu an Demo Alvira
[konuşmacı 2]:
[konuşmacı 1]: Nexora ve Demo Terx için harika bir kampanyamız var. Değerlendirmek ister misiniz?"
17_2026-05-26_1m21s,kayitlar,draft_or_human_corrected,data\kayitlar\17_2026-05-26_1m21s\audio.wav,data\kayitlar\17_2026-05-26_1m21s\transcript.txt,"Merhaba Veribase İlaç şirketinden arıyorum. Ben Elif. Size isminiz ile hitap edebilmem için isminizi öğrenebilir miyim?
İsmim Sadettin.
Memnun oldum Sadettin Bey. Şu an Demo Alira 30 miligram kapsül, Demora nexora damla ve Demotervix 250 miligram serçe için harika bir kampanyamız var. Değerlendirmek ister misiniz?
Yok değerlendirmek istemiyorum. Teşekkürler.
Anladım Sadettin Bey. Başka bir şeye yardımcı olabilir miyim?
Yok. Kapatabiliriz."
18_2026-06-26_1m24s,kayitlar,draft_or_human_corrected,data\kayitlar\18_2026-06-26_1m24s\audio.wav,data\kayitlar\18_2026-06-26_1m24s\transcript.txt,"Merhaba, Veribase İlaç Şirketi'nden arıyorum. İsmim Elif. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız hakkında bilgi vermek üzere aramıştım. Müsait miydiniz?
Kampanyalarımızdan faydalanmak ister misiniz? Yoksa başka bir şeye yardımcı olabilir miyim?
çok istiyorum.
Harika. Hangi kampanyamızla ilgilenirsiniz?
Kampanyaları söyler misiniz? Ne kampanyası var?
Maalesef şu an aktif bir kampanyamız görünmüyor. Başka bir konuda yardımcı olabilir miyim?
E kampanyalarımız var demiştim.
Haklısınız. Sistemde bir anlık karışıklık oldu. Demomix 30 miligram tablet ve Demomix 10 miligram tablet için kampanyalarımız mevcut. Hangisini değerlendirmek istersiniz?
30 miligram olanı değerlendirmek istiyorum. Bunun kampanyası ne?
Demomix 30 miligram tablette 10 alana 6 bedava kampanyamız mevcut. Sepete ekleyeyim mi?
Olur, 1000 tane ekleyelim ondan.
Üzgünüm, 1000 adet eklemede bir sorun oluştu. Tekrar denememi ister misiniz yoksa adeti düşürelim mi?"
19_2026-06-23_1m32s,kayitlar,draft_or_human_corrected,data\kayitlar\19_2026-06-23_1m32s\audio.wav,data\kayitlar\19_2026-06-23_1m32s\transcript.txt,"Merhaba Veribase ilaç şirketinden arıyorum. Ben Elif. Size isminizle hitap edebilmem için isminizi öğrenebilir miyim?
ismim Kel Mahmut.
Memnun oldum Celal Mahmut Bey. Şu an Demo Nexora Damla, Demo Tervix 250 mg saşe ve Demo Lövexa efervesan tablet için harika bir kampanyamız var. Değerlendirmek ister misiniz?
ismim Kel Mahmut Kel.
Memnun oldum Celal Mahmut Bey. Şu an Demo Nexora Damla, Demo Tervix 250 mg saşe ve Demo Lövexa efervesan tablet için harika bir kampanyamız var. Değerlendirmek ister misiniz?
Hayır ismim Celal değil kel kel Mahmut kel.
Çok özür dilerim kel Mahmut Bey, isminizi doğru telaffuz ettiğimden emin olmak için tekrar teyit etmek istedim. Size özel bir teklifimizi daha sunmak isterim. Demo Nexora Damla, Demo Tervix 250 mg saşe ve Demo Lövexa efervesan tablette harika bir kampanyamız var. Değerlendirmek ister misiniz?
yok ya değerlendirmeyeceğim.
Anlıyorum kel Mahmut Bey. Başka bir konuda yardımcı olabilir miyim?
Yok olama."
20_2026-05-26_1m38s,kayitlar,draft_or_human_corrected,data\kayitlar\20_2026-05-26_1m38s\audio.wav,data\kayitlar\20_2026-05-26_1m38s\transcript.txt,"Efendem
Merhaba, Veribase ilaç şirketinden arıyorum, ben Elif. Size isminizle hitap edebilmem için isminizi öğrenebilir miyim?
İsmim Berkay duydun mu?
Alo, orada mısın?
Buradayım. İsminizi öğrenebilir miyim?
İsmin Berkay duyuyor musun?
Memnun oldum Berkay Bey. Şu an Demo Alvira, Demo Nextra ve Demo Tervix için harika bir kampanyamız var. Değerlendirmek ister misiniz? Elif sesini alamıyorum. Tekrar eder misiniz?
Benim isim Mahmut.
Memnun oldum Mahmut Bey. Şu an Demo Alvira, Demo Nextra ve Demo Tervix için harika bir kampanyamız var. Değerlendirmek ister misiniz?
No.
Anlıyorum. Başka bir konuda yardımcı olabilir miyim?
Yok sağol, telefonu kapatabilirsin.
Rica ederim. İyi günler dilerim, hoşça kalın."
21_2026-07-02_1m38s,kayitlar,draft_or_human_corrected,data\kayitlar\21_2026-07-02_1m38s\audio.wav,data\kayitlar\21_2026-07-02_1m38s\transcript.txt,"[konuşmacı 1]: Merhaba, doktor ziyaretimle ilgili notları almak için buradayım. Hazırım, anlatmaya başlayabilirim. Kime gittin ve nerede görev yapıyor? Bununla başlayalım.
[konuşmacı 2]: Eee doktor Ahmet'i gördüm.
[konuşmacı 1]: Doktor Ahmet, hangi kurumda görev yapıyor ve hangi ürünü tanıttınız?
[konuşmacı 2]: Eee Fatih Sultan Mehmet Hastanesi.
[konuşmacı 1]: Teşekkürler. Tanıtılan ürün neydi ve görüşme nasıl geçti?
[konuşmacı 2]: Demomix ürününü tanıttım. Görüşme güzel geçti.
[konuşmacı 1]: Doktor beyin geri bildirimi nasıldı? Memnun oldu mu ve sonraki aksiyonunuz nedir?
[konuşmacı 2]: Eee memnun oldu. Sonraki aksiyonum yok.
[konuşmacı 1]: Anladım. Doktor Ahmet, Fatih Sultan Mehmet Hastanesinde Demomix ürününü tanıttınız. Görüşme iyi geçti ve doktor memnun kaldı. Başka bir eylem planınız yok. Kaydınızı tamamlıyorum. Başka bir konuda yardımcı olabilir miyim?
[konuşmacı 2]: Yok, teşekkürler.
[konuşmacı 1]: Rica ederim. İyi çalışmalar."
22_2026-07-02_1m39s,kayitlar,draft_or_human_corrected,data\kayitlar\22_2026-07-02_1m39s\audio.wav,data\kayitlar\22_2026-07-02_1m39s\transcript.txt,"Alo.
Merhaba, evet hazırım. Lütfen anlatmaya başlayın, ben notlarımı alacağım. Hangi doktoru ve kurumu ziyar-
Anlamıyorum. Doktor ve kurum bilgilerini kaydettim. Tanıttığınız ürün neydi? Ve görüşme özetini paylaşabilir misiniz?
Hangi doktoru kaydettiniz?
Ah, pardon. Henüz kaydetmedim. Sesli mesajınızda doktor ve kurum bilgilerini belirtmemiştiniz. Tekrar söyleyebilir misiniz?
Murat Gülle'yi ziyaret ettim.
Teşekkürler. Doktor Murat Gülle ziyareti kaydettim. Hangi hastane veya kurumdu? Ve tanıttığınız ürün neydi?
devlet hastanesini bir ziyaret ettim. Eee Parol ürünü için ziyaret yaptım.
Bağcılar Devlet Hastanesinde Parol ürününün tanıtımını yaptınız. Görüşme özetini alabilir miyim?
Gayet iyi geçti görüşme. İlgilendiğini söyledi.
Doktor beyin ilgili olduğunu belirttiniz, teşekkürler. Doktor beyin geri bildirimi veya özel bir notu var mıydı?
Yok.
Ve sonraki aksiyon olarak ne planlıyorsunuz?
Yok.
Anladım. Başka bir ekleme yapmak ister misiniz? Yoksa kaydı tamamlayalım mı?
Tamamlayabiliriz.
Harika. Doktor Murat Gül le ziyareti, Bağcılar Devlet Hastanesi Parol ürünü, olumlu geçen görüşme ve sonraki aksiyonu olmayan şeklinde kaydettim. Teşekkürler.
Rica ederim."
23_2026-07-02_1m40s,kayitlar,draft_or_human_corrected,data\kayitlar\23_2026-07-02_1m40s\audio.wav,data\kayitlar\23_2026-07-02_1m40s\transcript.txt,"Merhaba, ziyaret notunuzu diliyorum.
Merhaba, kolay gelsin.
Rica ederim. Ziyaret notunuzu kaydetmeye başlayalım mı?
Başlayabiliriz.
Doktor Bey'in adıyla başlayalım mı? Kime ziyareti gerçekleştirdiniz?
Gülle.
Doktor Murat Gülle'ye ziyaret gerçekleştirdiniz. Hangi kurumdaydı?
Bağcılar Devlet Hastanesi'nde.
Bağcılar Devlet Hastanesi. Hangi ürünleri tanıttınız?
tanıttım.
Aferin ürününü tanıttınız? Görüşmede neler konuşuldu?
Yok, Parol ürününü tanıttım.
Anladım. Parol ürününü tanıttınız. Görüşmede neler konuşuldu?
Geri bildirim olumluydu.
Geri bildirimi olumluymuş. Başka bir konu konuşuldu mu ya da sonraki aksiyon var mı?
Salı tekrardan ziyaret edeceğim.
Anladım. Salı günü tekrar ziyaret edeceksiniz. Eksik bir bilgi kaldı mı notlarda?
Tekrardan belirtelim.
Özlüyorum, Doktor Murat Gülle'ye Bağcılar Devlet Hastanesi'nde Parol ürününün tanıtımı yapıldı. Doktorun geri bildirimi olumluydu ve salı günü tekrar ziyaret edilecek. Doğru mudur?
Evet.
Tamamdır, not kaydedildi. Başka bir not var mı?
Teşekkür ederim, görüşmek üzere.
Ben teşekkür ederim. İyi çalışmalar, görüşmek üzere."
24_2026-07-02_1m42s,kayitlar,draft_or_human_corrected,data\kayitlar\24_2026-07-02_1m42s\audio.wav,data\kayitlar\24_2026-07-02_1m42s\transcript.txt,"Merhaba
Merhaba. Ziyaret notunuzu dinliyorum. Merhaba. Doktor hanımı ziyareti kaydetmek istemişsiniz.
Alo, sesim geliyor mu?
Evet, sesiniz geliyor. Devam edebilirsiniz.
Eee bugün Murat Gülle'ye ziyaret yaptım.
Teşekkürler. Hangi kurumdaydı ziyaret?
Devlet hastanesinde.
Anladım. Hangi ürünü tanıttınız bu ziyarette?
Parol ürününü tanıttım.
Görüşmede neler konuşuldu özellikle?
Görüşmede ürünün nasıl olduğunu söyledi. Bu kadardı olumluydu yani.
Doktor Bey'in geri bildirimi olumlu yani? Başka bir konu konuşuldu mu?
Konuşulmadı.
Peki bir sonraki aksiyon planı var mı?
Önümüzdeki hafta tekrardan ziyaret edeceğim.
Tamamdır. Özetlersek Doktor Yunus Gülle'ye, Bağcılar Devlet Hastanesi'nde Parol ürününün tanıtımı yapıldı. Doktorun geri bildirimi olumluuydu ve bir sonraki hafta tekrar ziyaret edilecek. Başka bir not var mı?
Son ismi Yunus Gülle değil, Murat Gülle'ydi.
Hemen düzeltiyorum. Doktor Murat Gülle. Başka bir değişiklik var mı?
Tamamdır. Notları bu şekilde kaydettim. Başka bir konuda yardımcı olabilir miyim?
Görüşmek üzere.
Ben teşekkür ederim. İyi çalışmalar."
25_2026-05-26_1m42s,kayitlar,draft_or_human_corrected,data\kayitlar\25_2026-05-26_1m42s\audio.wav,data\kayitlar\25_2026-05-26_1m42s\transcript.txt,"Alo.
Merhaba Veribase ilaç şirketinden arıyorum. Ben Elif. Size isminiz ile hitap edebilmem için isminizi öğrenebilir miyim?
Memnun oldum. İsmimi henüz alamadım ama şu an Demo Alvira, Demo Nexora ve Demo Tervix için harika bir kampanyamız var. Değerlendirmek ister misiniz?
Benim ismim Berkay
Berkay Bey, memnun oldum.  Şu an Demo Alvira, Demo Nexora ve Demo Tervix için harika bir kampanyamız var. Değerlendirmek ister misiniz?
Evet buradayım Berkay Bey.
Demo al, rica ederim. Demo alvira ile ilgili bilgi vermek istemiştim. Devam edeyim mi?
Tamam edin.
Telefonu kapatabilir miyiz?
Elbette görüşmeyi sonlandırabiliriz. Size başka bir konuda yardımcı olabilir miyim?
Yok teşekkür ederim.
Tamam kapatabilir miyiz?
Görüşmeyi sonlandırıyorum. İyi günler dilerim.
İyi günler."
26_2026-05-26_1m58s,kayitlar,draft_or_human_corrected,data\kayitlar\26_2026-05-26_1m58s\audio.wav,data\kayitlar\26_2026-05-26_1m58s\transcript.txt,"Merhaba Veribase ilaç şirketinden arıyorum ben Elif. Size isminiz ile hitap edebilmem için isminizi öğrenebilir miyim?
Ben ismim Sadettin.
Alo
Memnun oldum ben Elif. Şu an demo Alira, demo Nexora ve demo Tervix için harika bir kampanyamız var. Değerlendirmek ister misiniz?
Yok istemiyorum.
Anladım. Başka bir isteğiniz var mı?
Yok kapatabiliriz.
Rica ederim. İyi günler dilerim. Hoşça kalın.
Orada mısın?
Rica ederim. İyi günler dilerim. Hoşça kalın."
27_2026-06-01_2m17s,kayitlar,draft_or_human_corrected,data\kayitlar\27_2026-06-01_2m17s\audio.wav,data\kayitlar\27_2026-06-01_2m17s\transcript.txt,"Alo Alo Alo
Merhaba Veribase İlaç Stüdyosu'ndan arıyorum ben Elif. Size isminiz ile hitap edebilmem için isminizi öğrenebilir miyim?
İsmim Mahmut.
İsmim Mahmut.
Orada mısın?
Buradayım. İsminizi öğrenebilir miyim?
ismim Mahmut.
Memnun oldum Murat Bey. Şu an Demo Alra 30 miligram kapsül, Demo Nexora damla ve Demo Servix 250 miligram şase için harika bir kampanyamız var. Değerlendirmek ister misiniz?
bir düşüneyim, düşünüyorum.
Yok, istemiyorum.
Yok, istemiyorum.
Elbette nasıl yardımcı olabilirim?
Yardımcı olamazsın.
Anladım. Başka bir konuda yardımcı olabilir miyim?
Yok, olamazsın.
Neden cevap vermiyorsun?
Peki görüşmek üzere, iyi günler dilerim."
28_2026-05-26_2m28s,kayitlar,draft_or_human_corrected,data\kayitlar\28_2026-05-26_2m28s\audio.wav,data\kayitlar\28_2026-05-26_2m28s\transcript.txt,"Helo orada mısın?
Merhaba Veribase sipariş temsilcisi Elif. Nasıl yardımcı olabilirim?
Merhaba. Nasılsınız?
Teşekkür ederim, ben de iyiyim. Siz nasılsınız? Bu arada Demo Alvira 30 mg kapsül, Demo Nexora damla ve Demo tervix 250 mg saşe için harika bir kampanyamız var. Değerlendirmek ister misiniz?
Yok, sağ ol.
Elbette, nasıl yardımcı olabilirim?
Amacınız nedir?
İlaç siparişi vermek istemiştiniz değil mi? Hangi ilacı aramak istersiniz?
Ee, Demo Alvira.
Demo Alvira 30 mg 30 kapsül buldum. Ekleyeyim mi?
Ekleyebilirsin.
Ekledin mi?
Henüz eklemedim. Onayınızı bekliyorum. Sepete ekleyeyim mi?
Ekleyebilirsin.
Demo Alvira 30 mg kapsül sepete eklendi. Başka bir isteğiniz var mı?
Tamam, şimdilik yeterli. Teşekkür ediyorum.
Rica ederim. Hangi depodan sipariş vermek istersiniz?
Yok, ben kapatmak istiyorum.
Anladım. Ancak siparişi tamamlamamız için bir depo seçmemiz gerekiyor. Hangi depoyla çalışmak istersiniz?
Sipariş vermeyeceğim. Telefonu kapatabilir miyiz?
Sesim gelmiyor mu?"
29_2026-05-26_2m47s,kayitlar,draft_or_human_corrected,data\kayitlar\29_2026-05-26_2m47s\audio.wav,data\kayitlar\29_2026-05-26_2m47s\transcript.txt,"Alo efendim buyurun.
Alo alo.
Alo alo ses ver.
ses ver.
Kimsiniz?
Merhaba, Veribase ilaç şirketinden arıyorum ben Elif. Sizinle işiyle hitap edebilmemiz için isminizi öğrenebilir miyim?
Tabii ismim Mahmut.
Memnun oldum Mahmut Bey. Şu an Demo Alvira 30 miligram kapsül, Demo Nexora damla ve Demo Tervix 250 miligram şase için harika bir kampanyamız var. Değerlendirmek ister misiniz?
Tekrarlayabilir misin?
Elbette. Demo Alvira 30 miligram kapsül,  Demo Nexora damla ve Demo Terx 250 miligram şase için kampanyamız var. İlaç aramamı istersiniz?
Rica ederim, nasıl yardımcı olabiliriz? Buyurun, dinliyorum. Maalesef şeker için de bir ilaç bulamadım. Şurup grubunda Demo Omevia, Demo Resvona veya Demo Bronla şuruplarını önerebilirim. Bunlardan biri olabilir mi?
Alo alo orada mısın?
Evet buradayım Mahmut Bey. Sesimi duyabiliyor musunuz?
Alo alo orada mısın?
Buradayım Mahmut Bey. Sesimi duyabiliyor musunuz?
Alo alo orada mısın?
Buradayım Mahmut Bey, sesim size geliyor mu?
Alo alo alo alo.
Efendim buradayım. Sanırım bir bağlantı problemi var. Size yardımcı olabileceğim bir şey var mı?
Yok, kapatabilirsin.
Geçmiş olsun, yine bekleriz. Hoşça kalın."
